         297
           2
19950128,-0.20406
19950214,-0.49095
19950228,-0.54314
19950314,-0.66771
19950328,-0.64539
19950414,-0.78412
19950428,-0.80547
19950514,-0.87439
19950528,-0.50147
19950614,-0.63284
19950628,-0.76857
19950714,-0.84779
19950728,-0.50232
19950814,-0.84888
19950828,-0.63251
19950914,-0.51486
19950928,-0.46159
19951014,-0.70378
19951028,-0.79265
19951114,-0.74811
19951128,-0.57802
19951214,-0.73349
19951228,-0.67695
19960114,-0.72853
19960128,-0.77014
19960214,-0.58101
19960228,-0.70213
19960314,-0.79896
19960328,-0.87349
19960414,-0.87881
19960428,-0.89864
19960514,-0.90997
19960528,-0.91093
19960614,-0.92891
19960628,-0.94983
19960714,-0.95857
19960728,-0.96774
19960814,-0.72090
19960828,-0.89251
19960914,-0.84276
19960928,-0.87496
19961014,-0.75069
19961028,-0.57649
19961114,-0.44320
19961128,-0.41623
19961214,-0.68225
19961228,-0.69079
19970114,-0.75746
19970128,-0.75197
19970214,-0.49661
19970228,-0.59663
19970314,-0.77071
19970328,-0.72083
19970414,-0.82536
19970428,-0.87080
19970514,-0.82946
19970528,-0.73406
19970614,-0.84603
19970628,-0.79197
19970714,-0.77177
19970728,-0.84743
19970814,-0.89451
19970828,-0.92446
19970914,-0.72346
19970928,-0.85721
19971014,-0.54312
19971028,-0.73512
19971114,-0.73519
19971128,-0.73502
19971214,-0.53061
19971228,-0.55460
19980114,-0.65354
19980128,-0.66304
19980214,-0.74988
19980228,-0.71297
19980314,-0.58554
19980328,-0.76998
19980414,-0.57163
19980428,-0.70437
19980514,-0.82573
19980528,-0.88457
19980614,-0.88858
19980628,-0.70932
19980714,-0.81645
19980728,-0.82238
19980814,-0.88331
19980828,-0.58252
19980914,-0.58311
19980928,-0.72473
19981014,-0.42557
19981028,-0.10428
19981114,-0.50938
19981128,-0.62200
19981214,-0.56603
19981228,-0.45890
19990114,-0.57797
19990128,-0.49008
19990214,-0.68029
19990228,-0.65675
19990314,-0.69656
19990328,-0.66415
19990414,-0.63402
19990428,-0.79733
19990514,-0.85872
19990528,-0.89285
19990614,-0.80745
19990628,-0.89240
19990714,-0.91576
19990728,-0.94126
19990814,-0.91393
19990828,-0.77865
19990914,-0.89879
19990928,-0.50250
19991014,-0.65496
19991028,-0.76537
19991114,-0.74908
19991128,-0.50961
19991214,-0.07833
19991228,-0.37595
20000114,-0.67604
20000128,-0.71015
20000214,-0.56981
20000228,-0.69133
20000314,-0.64999
20000328,-0.72931
20000414,-0.79395
20000428,-0.80294
20000514,-0.85850
20000528,-0.55464
20000614,-0.80665
20000628,-0.86510
20000714,-0.70530
20000728,-0.81364
20000814,-0.88943
20000828,-0.91445
20000914,-0.75080
20000928,-0.46781
20001014,-0.46022
20001028,-0.51676
20001114,-0.42088
20001128,-0.41379
20001214,-0.38408
20001228,-0.65274
20010114,-0.66976
20010128,-0.59937
20010214,-0.59484
20010228,-0.69266
20010314,-0.58077
20010328,-0.71051
